NO.,시설구분,단말번호,관측소코드,위도,경도,고도,주소,설치층수,건물전체층수,제조사,연결상태,축보정,설치시점,수신시간,등록순번,시설구분세부,H3 Cell,Same_H3_Count,H3_Category,센서 품질,Sensor_Replacement_Status,통신품질기준,Communication_Quality_Status,Image_Link_1,Image_Link_2
5095,POM,01232972274,NAJAS,35.0167,126.7119,31.61,전남 나주시 시청길 18,1,5,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,3832,우정사업본부,8530c607fffffff,10,양호,10,교체불필요,-,,https://www.dropbox.com/scl/fi/t2j24dg6xpm57op7gkggm/01232972274_1.jpg?rlkey=1of1929tftk9muc824ziqmt09&dl=0,https://www.dropbox.com/scl/fi/b84pn2687h705s2qqfpqn/01232972274_2.jpg?rlkey=t6u7v7hcjx0qzlzf91uvaridn&dl=0
5096,POM,01232972275,HADAW,35.0709,127.7483,7.62,경남 하동군 하동읍 중앙로 40,1,2,엔티모아,normal,45,21년8월,2024.09.30 08:57:58,5034,우정사업본부,8530c073fffffff,7,양호,10,교체불필요,-,,,
5097,POM,01232972277,KIM0G,37.6466,126.6792,8.91,경기 김포시 김포한강11로 157,1,5,엔티모아,normal,45,21년8월,2024.09.30 08:57:58,4963,우정사업본부,8530e0a3fffffff,34,과밀,9,교체불필요,-,,,
5098,CPM,01232972278,KWY0C,34.9673,127.7575,5.6,전남 광양시 진월면 망덕길 157,2,2,엔티모아,normal,45,21년7월,2024.09.30 08:57:58,3399,해양경찰청,8530c07bfffffff,17,양호,10,교체불필요,-,,,
5099,CPM,01232972279,SECAQ,36.0087,126.6631,4.56,충남 서천군 장항읍 장산로 20-16,1,2,엔티모아,normal,45,21년7월,2024.09.30 08:57:59,3342,해양경찰청,8530c48bfffffff,21,과밀,9,교체불필요,-,,,
5100,POM,01232972280,YUN03,38.1019,127.0753,61.96,경기 연천군 연천읍 연천로 280,1,5,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,4388,우정사업본부,8530e52ffffffff,3,부족,10,교체불필요,-,,,
5101,CPM,01232972281,KIM0A,37.6386,126.5423,3.17,경기 김포시 대곶면 대명항1로 107,2,2,엔티모아,normal,0,21년7월,2024.09.30 08:57:58,3380,해양경찰청,8530e0b3fffffff,7,양호,8,교체불필요,-,,https://www.dropbox.com/scl/fi/ivxehnu0wpdv9d5z8aebg/01232972281_1.jpg?rlkey=30mx4xc4slbkqf963hw5frdqi&dl=0,https://www.dropbox.com/scl/fi/hfdk2bwd5l5q46uu8491n/01232972281_2.jpg?rlkey=52bl3gy7s6sr74x2gtacj6pfy&dl=0
5102,POM,01232972282,GJE0X,34.8215,128.6085,6.14,경남 거제시 동부면 동부로 18,1,2,엔티모아,normal,45,21년8월,2024.09.30 08:57:58,5153,우정사업본부,8530c3abfffffff,11,양호,10,교체불필요,-,,https://www.dropbox.com/scl/fi/c52radyaffgebbu03wud0/01232972282_1.jpg?rlkey=zopgvi13mi8ex06oww3871wtv&dl=0,https://www.dropbox.com/scl/fi/jti74ea72jiqv7bb478gf/01232972282_2.jpg?rlkey=e4kfq7f22rh00207r78vqpkvc&dl=0
5103,POM,01232972283,YDK0D,36.5401,129.4062,10.2,경북 영덕군 영해면 예주시장3길 7,1,3,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,4586,우정사업본부,8530ea33fffffff,6,양호,10,교체불필요,-,,https://www.dropbox.com/scl/fi/jlsiecmdpcdhvoqvqyp9x/01232972283_1.jpg?rlkey=isk1r5flrk5ey8gmu7t2l025b&dl=0,https://www.dropbox.com/scl/fi/rc061mptv7ryza6c4d0et/01232972283_2.jpg?rlkey=3yz4ejbp5wvi8jzix2nk4oml3&dl=0
5104,POM,01232972284,GOY14,37.6612,126.7717,12.2,경기 고양시 일산동구 중앙로 1293,4,4,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,5208,우정사업본부,8530e0a7fffffff,49,과밀,10,교체불필요,-,,,
5105,POM,01232972286,YAG03,38.1083,127.9904,197.28,강원 양구군 양구읍 관공서로 26,1,5,엔티모아,normal,45,21년8월,2024.09.30 08:57:58,5052,우정사업본부,8530ecd7fffffff,7,양호,,,-,,,
5106,POM,01232972287,SIN0E,34.6836,125.1918,31.35,전남 신안군 흑산면 홍도1길 35,1,1,엔티모아,normal,45,21년8월,2024.09.30 08:57:58,4410,우정사업본부,8530f31bfffffff,2,부족,10,교체불필요,-,,,
5107,CPM,01232972288,NAMBU,34.7939,128.052,0.38,경남 남해군 삼동면 동부대로1030번길 42-18,1,1,엔티모아,normal,0,21년7월,2024.09.30 08:57:58,3558,해양경찰청,8530c3d7fffffff,4,부족,10,교체불필요,-,,https://www.dropbox.com/scl/fi/ud124a3y6x4iimpji3vr1/01232972288_1.jpg?rlkey=qlxh3w6kdg09t4pz3cpf3ia97&dl=0,https://www.dropbox.com/scl/fi/djzkfqoednbuxu4kct2v6/01232972288_2.jpg?rlkey=460zswhiduh2jj9ixk9dlndae&dl=0
5108,CPM,01232972289,SIN05,35.0432,126.2038,6.79,전남 신안군 지도읍 송도2길 70,1,2,엔티모아,normal,45,21년7월,2024.09.30 08:57:58,3417,해양경찰청,8530c6c7fffffff,2,부족,10,교체불필요,-,,,
5109,POM,01232972290,SNW0A,37.6609,127.0626,25.36,서울 노원구 노원로 510,1,2,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,3859,우정사업본부,8530e1c3fffffff,112,초과밀,10,교체불필요,-,,,
5110,POM,01232972291,PAJ0O,37.8328,126.8169,25.18,경기 파주시 파주읍 향교말길 8,1,2,엔티모아,normal,45,21년8월,2024.09.30 08:57:58,4976,우정사업본부,8530e56bfffffff,11,양호,10,교체불필요,-,,,
5111,POM,01232972292,JJU33,35.7963,127.1221,47.77,전북 전주시 완산구 거마중앙로 47,1,2,엔티모아,normal,45,21년8월,2024.09.30 08:57:59,3893,우정사업본부,8530c43bfffffff,34,과밀,4,교체권장,-,,,
5112,POM,01232972293,EWA0F,37.3197,126.9507,0,경기 의왕시 부곡중앙남2길 11,1,2,엔티모아,normal,0,24년9월,2024.09.30 08:57:58,7878,우정사업본부,8530e023fffffff,31,과밀,,,-,,,
5113,CPM,01232972294,PKS0A,35.1082,128.9265,0,부산 강서구 영강길19번길 58,1,3,엔티모아,normal,45,21년7월,2024.09.30 08:57:58,3362,해양경찰청,8530c16bfffffff,77,초과밀,7,교체불필요,-,,,
5114,POM,01232972295,SKD0L,37.5364,127.1432,26.93,서울 강동구 양재대로112길 57,3,4,엔티모아,normal,45,21년8월,2024.09.30 08:57:58,4251,우정사업본부,8530e1cffffffff,43,과밀,10,교체불필요,-,,,
5115,POM,01232972296,EWA08,37.3808,126.975,73.14,경기 의왕시 복지로 14,1,2,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,5211,우정사업본부,8530e037fffffff,69,초과밀,7,교체불필요,-,,,
5116,POM,01232972297,JASAS,35.3056,126.7868,49.14,전남 장성군 장성읍 역전로 201,1,4,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,5060,우정사업본부,8530c6a3fffffff,7,양호,7,교체불필요,-,,,
5117,POM,01232972298,GPG0K,35.1698,126.9324,57.43,광주 북구 군왕로 95-1,1,3,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,4128,우정사업본부,8530c6affffffff,54,초과밀,10,교체불필요,-,,,
5118,POM,01232972299,PJI10,35.1727,129.0645,47.23,부산 부산진구 범양로 103,4,4,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,4498,우정사업본부,8530c163fffffff,97,초과밀,,,-,,https://www.dropbox.com/scl/fi/om54tsksnzwkjeai3slzn/01232972299_1.jpg?rlkey=rjiyh7oqedc0dnefjtjuvz8n6&dl=0,https://www.dropbox.com/scl/fi/qodxwwmupue9ikanlbb6c/01232972299_2.jpg?rlkey=2b7r6fmdidibf5d3914jtk2mz&dl=0
5119,CPM,01232972300,GJE0K,34.7157,128.5844,0.03,경남 거제시 남부면 대포길 69-23,1,1,엔티모아,normal,0,21년7월,2024.09.30 08:57:59,3524,해양경찰청,8530c307fffffff,6,양호,9,교체불필요,-,,,
5120,POM,01232972301,CHA22,35.2037,128.5753,4.43,경남 창원시 마산합포구 동서북7길 46,1,2,엔티모아,disc.,45,21년8월,2024.04.01 17:21:35,4479,우정사업본부,-,,,,,-,,,
5121,POM,01232972302,SKD0N,37.5234,127.1342,17.98,서울 강동구 양재대로 1309,1,2,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,4790,우정사업본부,8530e1cffffffff,43,과밀,4,교체권장,-,,,
5122,CPM,01232972303,IJG09,37.4539,126.6125,5.46,인천 중구 축항대로 138,1,2,엔티모아,normal,0,21년7월,2024.09.30 08:57:58,3320,해양경찰청,8530e0abfffffff,67,초과밀,10,교체불필요,-,,,
5123,CPM,01232972304,KIM09,37.5971,126.7864,8.17,경기 김포시 고촌읍 아라육로270번길 74,1,3,엔티모아,normal,45,21년7월,2024.09.30 08:57:58,3297,해양경찰청,8530e0a7fffffff,49,과밀,10,교체불필요,-,,,
5124,POM,01232972305,PSG0B,35.0789,129.0178,34.09,부산 서구 충무대로 47,1,1,엔티모아,normal,45,21년8월,2024.09.30 08:57:58,4140,우정사업본부,8530c16bfffffff,77,초과밀,10,교체불필요,-,,https://www.dropbox.com/scl/fi/yyhoossr209msly4fq3fh/01232972305_1.jpg?rlkey=x6j7iy6gaufxadtjifl1hxl1m&dl=0,https://www.dropbox.com/scl/fi/c88gqxti8zy4uta670gnb/01232972305_2.jpg?rlkey=jq1hxpm0vyw5t16g3j1bzkrte&dl=0
5125,POM,01232972306,KIJ0C,35.8539,126.8202,25.97,전북 김제시 만경읍 두내산로 48,1,2,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,4817,우정사업본부,8530c403fffffff,8,양호,10,교체불필요,-,,,
5126,POM,01232972307,YEO02,37.3757,127.5886,52.1,경기 여주시 대신면 여양로 1430-7,1,2,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,5031,우정사업본부,8530e173fffffff,3,부족,10,교체불필요,-,,,
5127,CPM,01232972309,JJJ2P,33.3082,126.1641,3.27,제주 제주시 한경면 노을해안로 1145,1,2,엔티모아,normal,0,22년 하반기 이후,2024.09.30 08:57:58,7363,해양경찰청,8530d023fffffff,3,부족,,,-,,https://www.dropbox.com/scl/fi/2bqjmcpwhp56iokvh9qnk/01232972309_1.jpg?rlkey=4dzz9m8v6ar7mw101e0wds6j4&dl=0,https://www.dropbox.com/scl/fi/f0lx84tq58dipkmg9f7d8/01232972309_2.jpg?rlkey=18buhci8koyh0y1tbyjmrdai7&dl=0
5128,CPM,01232972310,TWA0H,36.7262,126.1418,10.84,충남 태안군 소원면 통개항길 36-26,1,1,엔티모아,normal,45,21년7월,2024.09.30 08:57:58,3450,해양경찰청,8530e287fffffff,6,양호,10,교체불필요,-,,https://www.dropbox.com/scl/fi/ikgsteg14b5ogairsct9d/01232972310_2.jpg?rlkey=lk3lzts6p3jx94pl5kxhtu42x&dl=0,https://www.dropbox.com/scl/fi/i62ufsu13ivufx64tbcui/01232972310_1.jpg?rlkey=a5msklphqdv2l7v96sihnogaf&dl=0
5129,POM,01232972311,PKS0H,35.0852,128.8791,0,부산 강서구 신호산단2로 43-31,1,2,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,4026,우정사업본부,8530c3b7fffffff,8,양호,7,교체불필요,-,,,
5130,POM,01232972312,SKW16,37.485,126.9331,21.1,서울 관악구 남부순환로 1641-2,5,6,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,5221,우정사업본부,8530e037fffffff,69,초과밀,10,교체불필요,-,,,
5131,CPM,01232972313,IOJ02,37.2549,126.4983,6.81,인천 옹진군 영흥면 영흥로 109-18,1,2,엔티모아,normal,45,21년7월,2024.09.30 08:57:58,3295,해양경찰청,8530e003fffffff,4,부족,10,교체불필요,-,,https://www.dropbox.com/scl/fi/sqqdehxfgdx8pvh7lnnkg/01232972313_1.jpg?rlkey=t7db94tjvsmjc5ynwbpd97s20&dl=0,https://www.dropbox.com/scl/fi/d7g9w54q7b8yq3hxmraae/01232972313_2.jpg?rlkey=60awpap1rqf9cap5eg9o5vwsx&dl=0
5132,CPM,01232972314,PNG0A,35.1327,129.1154,6.12,부산 남구 분포로 101,1,3,엔티모아,normal,45,21년7월,2024.09.30 08:57:58,3567,해양경찰청,8530c16ffffffff,63,초과밀,10,교체불필요,-,,https://www.dropbox.com/scl/fi/m0awsl7dq6jw5xa8obr7e/01232972314_2.jpg?rlkey=xlly747nsgz4aafuv3erymanj&dl=0,https://www.dropbox.com/scl/fi/2ahmwi76q14vbcbkmyluh/01232972314_1.jpg?rlkey=4evp9dcpnjhq6wxll3rp3hcvr&dl=0
5133,POM,01232972315,JJU2Z,35.8393,127.0624,31.87,전북 전주시 덕진구 출판로 90,1,3,엔티모아,disc.,45,21년8월,2024.06.21 18:56:08,3598,우정사업본부,-,,,,,-,,https://www.dropbox.com/scl/fi/9n9ocos4fc2yaw5rl4sk4/01232972315_1.jpg?rlkey=pv9013b953cnroghiq80k01il&dl=0,https://www.dropbox.com/scl/fi/8zgp82jcvnm4tyx80zj8t/01232972315_2.jpg?rlkey=i9aawv6gmsg42nyqe1i2pp6wn&dl=0
5134,CPM,01232972316,DON15,37.5411,129.1128,4.65,강원 동해시 임항로 130,1,1,엔티모아,normal,45,21년7월,2024.09.30 08:57:58,3557,해양경찰청,8530e88bfffffff,10,양호,10,교체불필요,-,,https://www.dropbox.com/scl/fi/k42ld7g1ory6l3ua66brt/01232972316_1.jpg?rlkey=2imb1rzff2yncehk2i4umkvio&dl=0,https://www.dropbox.com/scl/fi/ksk1owfxoey816yis5ve3/01232972316_2.jpg?rlkey=x68rl5tku26257ss7lhckggfi&dl=0
5135,POM,01232972317,SUW2J,37.2543,127.0762,65,경기 수원시 영통구 청명남로 57,2,3,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,7826,우정사업본부,8530e02ffffffff,46,과밀,10,교체불필요,-,,,
5136,CPM,01232972320,IJG07,37.4535,126.6198,7.25,인천 중구 축항대로 50,1,2,엔티모아,normal,45,21년7월,2024.09.30 08:57:58,3296,해양경찰청,8530e0abfffffff,67,초과밀,4,교체권장,-,,,
5137,POM,01232972321,OSA0C,37.1333,127.0723,31.88,경기 오산시 경기대로 95,1,2,엔티모아,normal,0,21년8월,2024.09.30 08:57:59,4240,우정사업본부,8530e02ffffffff,46,과밀,10,교체불필요,-,,https://www.dropbox.com/scl/fi/3jp1pvgo50u99gzsklneh/01232972321_1.jpg?rlkey=cndz7ghtetj983u33jm4gm168&dl=0,
5138,POM,01232972322,YAYBU,38.0747,128.6197,16.06,강원 양양군 양양읍 남문로 32,1,3,엔티모아,normal,45,21년8월,2024.09.30 08:57:58,4127,우정사업본부,8530ec07fffffff,6,양호,10,교체불필요,-,,,
5139,POM,01232972323,CHJ36,36.6073,127.5082,77.57,충북 청주시 상당구 무농정로 51,1,2,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,4115,우정사업본부,8530e30ffffffff,32,과밀,10,교체불필요,-,,,
5140,POM,01232972325,SSC0U,37.4702,127.0418,18.08,서울 서초구 동산로 19,1,6,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,4761,우정사업본부,8530e1cbfffffff,70,초과밀,10,교체불필요,-,,https://www.dropbox.com/scl/fi/41fb431tlog4npq05g1g4/01232972325_1.jpg?rlkey=e8va3mn03yblftr4vugpcb2ah&dl=0,https://www.dropbox.com/scl/fi/gsvr6xk5y25wt82nbfhrz/01232972325_2.jpg?rlkey=69p7gmsyi8txbtev9trrp5b97&dl=0
5141,POM,01232972326,YAPAS,37.4819,127.59,67,경기 양평군 용문면 용문로 315,1,4,엔티모아,normal,45,21년8월,2024.09.30 08:57:58,5000,우정사업본부,8530e10ffffffff,4,부족,,,-,,,
5142,POM,01232972327,WAN2R,35.9118,127.074,14.5,전북 완주군 삼례읍 삼봉로 19,1,4,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,4261,우정사업본부,8530c407fffffff,14,양호,,,-,,,
5143,POM,01232972329,EWA07,37.3514,126.9726,52.9,경기 의왕시 효행로 45,2,2,엔티모아,normal,45,21년8월,2024.09.30 08:57:58,3821,우정사업본부,8530e037fffffff,69,초과밀,8,교체불필요,2,통품 불안정,,
5144,POM,01232972330,BRY0D,36.199,126.6328,30.1,충남 보령시 주산면 충서로 411-7,1,2,엔티모아,disc.,0,21년8월,2024.09.27 19:14:42,3700,우정사업본부,-,,,,,-,,,
5145,POM,01232972332,KOI0A,36.6602,127.7361,179.59,충북 괴산군 청천면 괴산로 1351,1,2,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,4816,우정사업본부,8530e323fffffff,3,부족,10,교체불필요,-,,,
5146,CPM,01232972333,BRY0B,36.4386,126.5181,4.99,충남 보령시 오천면 오천해안로 781-20,1,1,엔티모아,normal,0,21년7월,2024.09.30 08:57:58,3433,해양경찰청,8530e223fffffff,4,부족,10,교체불필요,-,,,
5147,CPM,01232972335,KYU0O,35.6921,129.4741,5.97,경북 경주시 양남면 양남항구길 30,1,1,엔티모아,normal,0,21년7월,2024.09.30 08:57:58,3445,해양경찰청,8530ccdbfffffff,3,부족,10,교체불필요,-,,https://www.dropbox.com/scl/fi/bvu44xber943a2b7l5bqu/01232972335_1.jpg?rlkey=v397mczyh9cs3p8oo2giixzue&dl=0,
5148,CPM,01232972337,SECAW,36.0012,126.7209,4.97,충남 서천군 장항읍 장산로 568-24,1,2,엔티모아,normal,0,21년7월,2024.09.30 08:57:58,3472,해양경찰청,8530c48bfffffff,21,과밀,10,교체불필요,-,,,
5149,POM,01232972338,MOO07,36.5958,128.2013,77.5,경북 문경시 중앙8길 11,1,1,엔티모아,normal,45,21년8월,2024.09.30 08:57:58,4038,우정사업본부,8530ee4ffffffff,5,부족,10,교체불필요,-,,,
5150,POM,01232972339,IKY05,37.5375,126.7362,15.95,인천 계양구 계산새로 76,1,6,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,5022,우정사업본부,8530e0a3fffffff,34,과밀,,,-,,,
5151,POM,01232972341,PGJ0F,35.2441,129.092,26.78,부산 금정구 중앙대로1793번길 20,1,5,엔티모아,normal,45,21년8월,2024.09.30 08:57:58,4034,우정사업본부,8530c163fffffff,97,초과밀,10,교체불필요,-,,,
5152,POM,01232972342,GJE0W,34.8766,128.7315,24.01,경남 거제시 능포로 141,1,2,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,5150,우정사업본부,8530c3abfffffff,11,양호,10,교체불필요,-,,https://www.dropbox.com/scl/fi/j7xinw4vywi73zvwnf37t/01232972342_1.jpg?rlkey=6nqfekjb0ibnnk8olmpz9jszu&dl=0,https://www.dropbox.com/scl/fi/l45fy6wmegnhs4pyf4fni/01232972342_2.jpg?rlkey=lloqtd90c6b8lgtllbdcg6upf&dl=0
5153,CPM,01232972343,IOJ09,37.5308,126.3377,6.99,인천 옹진군 북도면 장봉로519번길 56,1,1,엔티모아,normal,45,21년7월,2024.09.30 08:57:58,3564,해양경찰청,8530e083fffffff,1,부족,10,교체불필요,-,,,
5154,POM,01232972344,JJU37,35.8238,127.1419,39.21,전북 전주시 완산구 태평3길 35,1,2,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,4470,우정사업본부,8530c43bfffffff,34,과밀,9,교체불필요,-,,https://www.dropbox.com/scl/fi/dh2ajwe801bg8iokqrscg/01232972344_1.jpg?rlkey=ncdyv3aw8f9vp37hzc5wymhs2&dl=0,https://www.dropbox.com/scl/fi/hxxa1mllqtb5m1q5wcdv2/01232972344_2.jpg?rlkey=crn4hcxoqwrpuaobpwclzepy2&dl=0
5155,POM,01232972345,IMSBS,35.6734,127.2695,221.34,전북 임실군 관촌면 사선로 33,1,1,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,4537,우정사업본부,8530c42bfffffff,6,양호,10,교체불필요,-,,,
5156,CPM,01232972346,POH0V,35.8806,129.5188,4.01,경북 포항시 남구 장기면 양포항길 40,1,1,엔티모아,normal,0,21년7월,2024.09.30 08:57:58,3371,해양경찰청,8530ccd3fffffff,11,양호,10,교체불필요,-,,,
5157,POM,01232972347,ISGBV,37.5767,126.673,9.26,전북 장수군 장계면 한들로 94,1,2,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,4800,우정사업본부,8530e0a3fffffff,34,과밀,10,교체불필요,-,,,
5158,CPM,01232972348,JSP0H,33.24,126.5622,5.13,제주 서귀포시 칠십리로 36,1,1,엔티모아,normal,0,21년7월,2024.09.30 08:57:58,3490,해양경찰청,8530d143fffffff,18,양호,10,교체불필요,-,,,
5159,POM,01232972349,BOE05,36.4907,127.5972,110.97,충북 보은군 회인면 회인로1길 4,1,2,엔티모아,normal,45,21년8월,2024.09.30 08:57:58,4384,우정사업본부,8530e377fffffff,2,부족,10,교체불필요,-,,,
5160,POM,01232972350,IMSBT,35.5301,127.1643,128.7,전북 임실군 강진면 호국로 52,1,2,엔티모아,normal,45,21년8월,2024.09.30 08:57:58,4621,우정사업본부,8530c46ffffffff,2,부족,10,교체불필요,-,,,
5161,POM,01232972351,SUW1R,37.2669,127.0806,57.73,경기 수원시 영통구 봉영로1759번길 35,1,2,엔티모아,normal,45,21년8월,2024.09.30 08:57:58,4562,우정사업본부,8530e027fffffff,35,과밀,9,교체불필요,-,,https://www.dropbox.com/scl/fi/rjtky1904hr5ymyhom2ki/01232972351_1.jpg?rlkey=xjuni66mlwh1qemljxrlgrrc3&dl=0,https://www.dropbox.com/scl/fi/14tk383e628zjdyu5tjk5/01232972351_2.jpg?rlkey=b9q4zctfalrmq48yf576bap6z&dl=0
5162,POM,01232972353,KAN0B,34.6403,126.7688,18.86,전남 강진군 강진읍 남문길 7,2,3,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,4604,우정사업본부,8530c66ffffffff,7,양호,7,교체불필요,-,,,
5163,CPM,01232972354,GOS2Q,34.9969,128.477,1.43,경남 고성군 동해면 장좌4길 82,1,1,엔티모아,normal,45,21년7월,2024.09.30 08:57:58,3385,해양경찰청,8530c387fffffff,4,부족,10,교체불필요,-,,https://www.dropbox.com/scl/fi/m47b29d7n7i96r86nyfz8/01232972354_1.jpg?rlkey=npwsaf67wn2p40al3sc1ru6c8&dl=0,https://www.dropbox.com/scl/fi/8hnd2rmas957v1ic4ggsj/01232972354_2.jpg?rlkey=mwebhwpizp03emtjyyj6xsm4o&dl=0
5164,CPM,01232972355,WAD0S,34.326,126.75,8,전남 완도군 완도읍 해변공원로124번길 26,2,2,엔티모아,normal,0,22년 하반기 이후,2024.09.30 08:57:58,7715,해양경찰청,8530c2cbfffffff,6,양호,,,-,,,
5165,POM,01232972356,PAJ0N,37.8492,126.8748,45.73,경기 파주시 법원읍 사임당로 845,1,2,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,4905,우정사업본부,8530e563fffffff,3,부족,10,교체불필요,-,,,
5166,POM,01232972360,SUN0N,34.9157,127.2743,199.54,전남 순천시 외서면 반월로 2,1,2,엔티모아,disc.,0,21년8월,2023.10.04 15:37:02,4448,우정사업본부,-,,,,,-,,,
5167,POM,01232972361,JJU2Y,35.8535,127.1063,20.11,전북 전주시 덕진구 신복5길 4,1,2,엔티모아,normal,45,21년8월,2024.09.30 08:57:58,3591,우정사업본부,8530c407fffffff,14,양호,8,교체불필요,-,,https://www.dropbox.com/scl/fi/srw3v3mis0zvnshft8tba/01232972361_1.jpg?rlkey=v3om2xn0e26xmt2iru5gvoe4o&dl=0,
5168,CPM,01232972362,JJJ0Z,33.558,126.7402,0,제주 제주시 구좌읍 김녕항1길 50-11,1,1,엔티모아,normal,0,21년7월,2024.09.30 08:57:58,3466,해양경찰청,8530d11bfffffff,10,양호,10,교체불필요,-,,,
5169,POM,01232972363,JJU2X,35.8434,127.1247,32.49,전북 전주시 덕진구 기린대로 490,1,3,엔티모아,normal,45,21년8월,2024.09.30 08:57:58,3575,우정사업본부,8530c43bfffffff,34,과밀,9,교체불필요,-,,https://www.dropbox.com/scl/fi/a4zqpyr3nekf0ly42izt3/01232972363_1.jpg?rlkey=pgbt2t4x6437cle7pnzmxzyl9&dl=0,https://www.dropbox.com/scl/fi/nguwiei3pdu57r3k6w0z7/01232972363_2.jpg?rlkey=zyku4qp4bvs5xjy1601vovofn&dl=0
5170,POM,01232972364,KUN0U,35.9625,126.698,12.92,전북 군산시 공단대로 400,1,2,엔티모아,disc.,45,21년8월,2024.05.14 11:39:15,5134,우정사업본부,-,,,,,-,,,
5171,POM,01232972365,CNC0U,37.8666,127.7332,95.29,강원 춘천시 공지로 287,4,4,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,5082,우정사업본부,8530e1affffffff,28,과밀,8,교체불필요,-,,,
5172,POM,01232972366,CNC0V,37.8729,127.7529,116.32,강원 춘천시 후석로 240,1,2,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,5083,우정사업본부,8530e1affffffff,28,과밀,10,교체불필요,-,,https://www.dropbox.com/scl/fi/uan91sy2fevgz4lwdeyuj/01232972366_1.jpg?rlkey=mbgy3pksc9i31j7dnmqtcuwro&dl=0,
5173,POM,01232972371,MOK0Q,34.8032,126.3928,7.12,전남 목포시 산정로 162,1,2,엔티모아,normal,45,21년8월,2024.09.30 08:57:59,4686,우정사업본부,8530c647fffffff,24,과밀,10,교체불필요,-,,,
5174,POM,01232972372,GJE0R,34.8912,128.6926,4.85,경남 거제시 옥포로10길 12,1,2,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,4343,우정사업본부,8530c3a3fffffff,4,부족,10,교체불필요,-,,,
5175,POM,01232972373,PYJ0A,35.1941,129.0706,12.54,부산 연제구 법원북로 33,1,9,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,4159,우정사업본부,8530c163fffffff,97,초과밀,10,교체불필요,1,통품 불량,,
5176,POM,01232972374,YEC06,36.5453,128.3879,75.48,경북 예천군 지보면 지보로 160,1,2,엔티모아,normal,45,21년8월,2024.09.30 08:57:59,4325,우정사업본부,8530c5b7fffffff,4,부족,10,교체불필요,2,통품 불안정,,
5177,POM,01232972376,YWO11,37.1856,128.4667,208.21,강원 영월군 영월읍 단종로33번길 20,3,4,엔티모아,normal,0,21년8월,2024.09.30 08:57:58,4031,우정사업본부,8530eeabfffffff,15,양호,10,교체불필요,-,,,
